kernel,blksz_x,blksz_y,blksz_z,grdsz_x,grdsz_y,grdsz_z,numele,inst_per_warp,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,sysmem_read_transactions,sysmem_write_transactions,l2_read_transactions,l2_write_transactions,dram_read_transactions,dram_write_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,dram_read_throughput,dram_write_throughput,tex_cache_throughput,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_read_throughput,sysmem_write_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,tex_cache_transactions,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_pipe_busy,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,l2_atomic_throughput,l2_atomic_transactions,l2_tex_read_transactions,stall_memory_throttle,stall_not_selected,l2_tex_write_transactions,flop_count_hp,flop_count_hp_add,flop_count_hp_mul,flop_count_hp_fma,inst_fp_16,ipc,issued_ipc,sm_efficiency,achieved_occupancy,eligible_warps_per_cycle,flop_hp_efficiency,flop_sp_efficiency,flop_dp_efficiency,stall_sleeping,duration,
KernelVectorAddCB,256,1,1,576,1,1,1000000,1766.477431,100.000000,100.000000,96.668120,0.000869,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250644,125016,239751,125905,0.000000,0.000000,270.890801,135.445401,270.890801,135.445401,0.000000,0.000000,4.228800,0.000000,259.785362,136.426025,290.863038,270.890801,135.445401,271.588616,135.462738,0.000000,5.547809,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,67108,0,0,0,0,3000000,1000000,0,2000000,0,2651480,2654166,0.250831,34.818555,59.671860,0.000000,0.000000,0.003423,0.065853,2.884442,0.000000,3000000,0,17589824,0,2442368,3884736,55635520,0,2654166,135222,135222,138824,138824,0,0.000000,0.000000,0,250000,0.014549,2.290486,125000,0,0,0,0,0,0.607505,1.245263,70.022320,0.790555,2.325146,0.000000,0.830234,0.000000,0.000000,0.026783,
KernelVectorAddCB,288,1,1,576,1,1,1000000,1588.646605,100.000000,100.000000,96.665714,0.000987,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,239071,129023,0.000000,0.000000,223.539772,111.769886,223.539772,111.769886,0.000000,0.000000,4.604800,0.000000,213.767507,115.367088,242.081055,223.539772,111.769886,223.625611,111.784192,0.000000,4.578066,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,67684,0,0,0,0,3000000,1000000,0,2000000,0,8235544,2686760,0.514356,32.889145,61.283290,0.000000,0.000000,0.004740,0.069306,3.021907,0.000000,3000000,0,17663552,0,2497664,3995328,56464960,0,2686760,140406,140406,140552,140552,0,0.000000,0.000000,0,250000,0.015302,2.201952,125000,0,0,0,0,0,1.177192,1.178353,66.463166,0.834876,2.405968,0.000000,0.711984,0.000000,0.000000,0.034272,
KernelVectorAddCB,320,1,1,576,1,1,1000000,1446.381944,100.000000,100.000000,96.663362,0.000294,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250672,125016,237267,133942,0.000000,0.000000,232.119777,116.059888,232.119777,116.059888,0.000000,0.000000,5.539200,0.000000,220.297452,124.362349,253.511935,232.119777,116.059888,232.743715,116.074744,0.000000,4.753783,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,68260,0,0,0,0,3000000,1000000,0,2000000,0,2720600,2721400,0.269215,35.306873,58.803105,0.000000,0.000000,0.003984,0.678607,2.786716,0.000000,3000000,0,17737280,0,2552960,4105920,57294400,0,2721400,145590,145590,142280,142280,0,0.000000,0.000000,0,250000,0.017511,2.133990,125000,0,0,0,0,0,0.582103,1.111195,75.741964,0.823347,2.075250,0.000000,0.690060,0.000000,0.000000,0.031648,
KernelVectorAddCB,352,1,1,576,1,1,1000000,1329.983586,100.000000,100.000000,96.661064,0.000319,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,233231,136651,0.000000,0.000000,241.173748,120.586874,241.173748,120.586874,0.000000,0.000000,2.481600,0.000000,224.996778,131.826535,265.622978,241.173748,120.586874,241.266359,120.602309,0.000000,4.939207,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,68836,0,0,0,0,3000000,1000000,0,2000000,0,2755160,2756040,0.304744,39.727406,54.741583,0.000000,0.000000,0.012297,0.095974,3.318484,0.000000,3000000,0,17811008,0,2608256,4216512,58123840,0,2756040,150774,150774,144008,144008,0,0.000000,0.000000,0,250000,0.020036,1.779475,125000,0,0,0,0,0,0.497953,1.141662,79.123359,0.748651,1.885917,0.000000,0.754932,0.000000,0.000000,0.030464,
KernelVectorAddCB,384,1,1,576,1,1,1000000,1232.984954,100.000000,100.000000,96.658818,0.001265,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250672,125016,242099,124451,0.000000,0.000000,248.800527,124.400264,248.800527,124.400264,0.000000,0.000000,7.710400,0.000000,240.937436,123.853898,276.315875,248.800527,124.400264,249.469303,124.416187,0.000000,5.095403,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,69412,0,0,0,0,3000000,1000000,0,2000000,0,8522392,2793284,0.303386,38.556531,55.127019,0.000000,0.000000,0.004710,0.101748,3.345415,0.000000,3000000,0,17884736,0,2663552,4327104,58953280,0,2793284,155958,155958,145736,145736,0,0.000000,0.000000,0,250000,0.020646,2.540546,125000,0,0,0,0,0,1.232355,1.233914,73.972964,0.821174,2.455460,0.000000,0.773363,0.000000,0.000000,0.030400,
KernelVectorAddCB,416,1,1,576,1,1,1000000,1150.909188,100.000000,100.000000,96.656622,0.001327,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,231567,134077,0.000000,0.000000,256.730664,128.365332,256.730664,128.365332,0.000000,0.000000,7.556800,0.000000,237.801399,137.686709,287.489051,256.730664,128.365332,256.829248,128.381763,0.000000,5.257811,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,69988,0,0,0,0,3000000,1000000,0,2000000,0,8618008,2825320,0.313802,39.153665,55.217892,0.000000,0.000000,0.003023,0.888888,2.708015,0.000000,3000000,0,17958464,0,2718848,4437696,59782720,0,2825320,161142,161142,147464,147464,0,0.000000,0.000000,0,250000,0.021646,1.693069,125000,0,0,0,0,0,1.226664,1.228291,78.823566,0.734921,2.018377,0.000000,0.792883,0.000000,0.000000,0.028192,
KernelVectorAddCB,448,1,1,576,1,1,1000000,1080.558532,100.000000,100.000000,96.654473,0.000392,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,249907,124130,0.000000,0.000000,262.844161,131.422081,262.844161,131.422081,0.000000,0.000000,7.984000,0.000000,262.746383,130.507383,296.757366,262.844161,131.422081,262.945093,131.438903,0.000000,5.383015,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,70564,0,0,0,0,3000000,1000000,0,2000000,0,2858840,2859960,0.835783,38.689299,55.009738,0.000000,0.000000,0.003744,0.109162,3.053677,0.000000,3000000,0,18032192,0,2774144,4548288,60612160,0,2859960,166326,166326,149192,149192,0,0.000000,0.000000,0,250000,0.022880,2.275718,125000,0,0,0,0,0,0.505549,1.275291,91.205877,0.790402,2.328778,0.000000,0.802767,0.000000,0.000000,0.027871,
KernelVectorAddCB,480,1,1,576,1,1,1000000,1019.587963,100.000000,100.000000,96.652372,0.000415,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250624,125016,228447,132842,0.000000,0.000000,267.496521,133.748260,267.496521,133.748260,0.000000,0.000000,0.091200,0.000000,244.435111,142.139091,304.475240,267.496521,133.748260,268.164192,133.765380,0.000000,5.478294,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,71140,0,0,0,0,3000000,1000000,0,2000000,0,8809240,2898464,0.315720,38.282363,54.298857,0.000000,0.000000,0.014255,0.116305,4.425724,0.000000,3000000,0,18105920,0,2829440,4658880,61441600,0,2898464,171510,171510,150920,150920,0,0.000000,0.000000,0,250000,0.024653,2.522122,125000,0,0,0,0,0,1.342638,1.343194,76.278750,0.838442,2.579386,0.000000,0.802774,0.000000,0.000000,0.027872,
KernelVectorAddCB,512,1,1,576,1,1,1000000,966.238715,100.000000,100.000000,96.650315,0.001743,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250672,125016,224427,129893,0.000000,0.000000,273.465979,136.732989,273.465979,136.732989,0.000000,0.000000,10.126400,0.000000,245.492597,142.085266,313.790178,273.465979,136.732989,274.201055,136.750491,0.000000,5.600548,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,71716,0,0,0,0,3000000,1000000,0,2000000,0,8904856,2932593,0.318442,38.496783,53.239854,0.000000,0.000000,0.006792,0.126841,4.517394,0.000000,3000000,0,18179648,0,2884736,4769472,62271040,0,2932593,176694,176694,152648,152648,0,0.000000,0.000000,0,250000,0.025470,3.268424,125000,0,0,0,0,0,1.305753,1.308029,77.797060,0.888504,3.061196,0.000000,0.854110,0.000000,0.000000,0.027584,
KernelVectorAddCB,544,1,1,576,1,1,1000000,919.165850,100.000000,100.000000,96.648302,0.001377,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,226551,136516,0.000000,0.000000,245.691034,122.845517,245.691034,122.845517,0.000000,0.000000,4.654400,0.000000,222.646197,134.163029,284.183939,245.691034,122.845517,245.785379,122.861241,0.000000,5.031720,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,72292,0,0,0,0,3000000,1000000,0,2000000,0,2962520,2966600,0.939965,42.265881,50.761922,0.000000,0.000000,0.003676,0.829638,3.158332,0.000000,3000000,0,18253376,0,2940032,4880064,63100480,0,2966600,181878,181878,154376,154376,0,0.000000,0.000000,0,250000,0.029104,2.011483,125000,0,0,0,0,0,0.495986,1.236440,94.050088,0.712721,2.093426,0.000000,0.762053,0.000000,0.000000,0.030463,
KernelVectorAddCB,576,1,1,576,1,1,1000000,877.323302,100.000000,100.000000,96.646332,0.001441,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,226411,133896,0.000000,0.000000,251.487902,125.743951,251.487902,125.743951,0.000000,0.000000,5.038400,0.000000,227.758510,134.692897,293.206728,251.487902,125.743951,251.584474,125.760046,0.000000,5.150439,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,72868,0,0,0,0,3000000,1000000,0,2000000,0,2997080,3001400,0.369263,42.530963,50.809746,0.000000,0.000000,0.013418,0.146371,3.776118,0.000000,3000000,0,18327104,0,2995328,4990656,63929920,0,3001400,187062,187062,156104,156104,0,0.000000,0.000000,0,250000,0.030226,2.323896,125000,0,0,0,0,0,0.504657,1.278270,90.869248,0.763547,2.297829,0.000000,0.765893,0.000000,0.000000,0.029215,
KernelVectorAddCB,608,1,1,576,1,1,1000000,839.885234,100.000000,100.000000,96.644402,0.000501,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,225499,132772,0.000000,0.000000,256.978602,128.489301,256.978602,128.489301,0.000000,0.000000,9.862400,0.000000,231.793671,136.478252,301.976583,256.978602,128.489301,257.077281,128.505747,0.000000,5.262888,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,73444,0,0,0,0,3000000,1000000,0,2000000,0,9191704,3033160,1.266715,38.443590,52.694951,0.000000,0.000000,0.006097,0.918957,3.933447,0.000000,3000000,0,18400832,0,3050624,5101248,64759360,0,3033160,192246,192246,157832,157832,0,0.000000,0.000000,0,250000,0.028492,2.707751,125000,0,0,0,0,0,1.338212,1.329229,79.622756,0.811837,2.701441,0.000000,0.801492,0.000000,0.000000,0.028447,
KernelVectorAddCB,640,1,1,576,1,1,1000000,806.190972,100.000000,100.000000,96.642512,0.001565,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,225207,133455,0.000000,0.000000,259.204724,129.602362,259.204724,129.602362,0.000000,0.000000,9.691200,0.000000,233.498873,138.368666,306.981339,259.204724,129.602362,259.304259,129.618951,0.000000,5.308479,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,74020,0,0,0,0,3000000,1000000,0,2000000,0,9287320,3071000,0.351068,39.390597,51.844356,0.000000,0.000000,0.016061,0.144945,4.857575,0.000000,3000000,0,18474560,0,3105920,5211840,65588800,0,3071000,197430,197430,159560,159560,0,0.000000,0.000000,0,250000,0.031226,3.364172,125000,0,0,0,0,0,1.347600,1.364137,78.596637,0.853073,3.075759,0.000000,0.818926,0.000000,0.000000,0.029311,
KernelVectorAddCB,672,1,1,576,1,1,1000000,775.705688,100.000000,100.000000,96.640661,0.001625,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,223667,132391,0.000000,0.000000,259.665444,129.832722,259.665444,129.832722,0.000000,0.000000,10.107200,0.000000,232.314364,137.509471,309.920056,259.665444,129.832722,259.765156,129.849341,0.000000,5.317915,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,74596,0,0,0,0,3000000,1000000,0,2000000,0,9382936,3102438,0.359127,39.340899,51.107044,0.000000,0.000000,0.009231,0.144135,5.151715,0.000000,3000000,0,18548288,0,3161216,5322432,66418240,0,3102438,202614,202614,161288,161288,0,0.000000,0.000000,0,250000,0.032503,3.855346,125000,0,0,0,0,0,1.328419,1.330578,78.541154,0.874741,3.401905,0.000000,0.806123,0.000000,0.000000,0.028160,
KernelVectorAddCB,704,1,1,576,1,1,1000000,747.991793,100.000000,100.000000,96.638847,0.000561,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250672,125016,227559,137775,0.000000,0.000000,237.809786,118.904893,237.809786,118.904893,0.000000,0.000000,9.248000,0.000000,216.463028,131.056973,286.026196,237.809786,118.904893,238.449019,118.920113,0.000000,4.870314,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,75172,0,0,0,0,3000000,1000000,0,2000000,0,3135320,3138840,0.427798,46.597618,47.448648,0.000000,0.000000,0.003108,0.898393,2.773342,0.000000,3000000,0,18622016,0,3216512,5433024,67247680,0,3138840,207798,207798,163016,163016,0,0.000000,0.000000,0,250000,0.039543,1.811551,125000,0,0,0,0,0,0.584460,1.214572,91.844204,0.650417,1.903490,0.000000,0.731843,0.000000,0.000000,0.031807,
KernelVectorAddCB,736,1,1,576,1,1,1000000,722.687802,100.000000,100.000000,96.637069,0.001161,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,236527,126562,0.000000,0.000000,238.090966,119.045483,238.090966,119.045483,0.000000,0.000000,5.728000,0.000000,225.259768,120.533075,288.558632,238.090966,119.045483,238.182393,119.060721,0.000000,4.876072,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,75748,0,0,0,0,3000000,1000000,0,2000000,0,3169880,3173560,0.429699,46.054274,48.071517,0.000000,0.000000,0.003965,0.185658,3.080940,0.000000,3000000,0,18695744,0,3271808,5543616,68077120,0,3173560,212982,212982,164744,164744,0,0.000000,0.000000,0,250000,0.041026,2.132921,125000,0,0,0,0,0,0.509254,1.245772,80.996825,0.666111,2.088282,0.000000,0.748065,0.000000,0.000000,0.032096,
KernelVectorAddCB,768,1,1,576,1,1,1000000,699.492477,100.000000,100.000000,96.635327,0.001198,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,227855,136683,0.000000,0.000000,243.403482,121.701741,243.403482,121.701741,0.000000,0.000000,5.419200,0.000000,221.842802,133.076473,297.240438,243.403482,121.701741,243.496949,121.717319,0.000000,4.984872,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,76324,0,0,0,0,3000000,1000000,0,2000000,0,3204440,3206355,0.431772,45.764215,47.666614,0.000000,0.000000,0.012411,0.177289,3.545795,0.000000,3000000,0,18769472,0,3327104,5654208,68906560,0,3206355,218166,218166,166472,166472,0,0.000000,0.000000,0,250000,0.041213,2.360691,125000,0,0,0,0,0,0.591231,1.215977,91.287341,0.705202,2.236011,0.000000,0.755189,0.000000,0.000000,0.030656,
KernelVectorAddCB,800,1,1,576,1,1,1000000,678.152778,100.000000,100.000000,96.633618,0.000616,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250672,125016,230603,136754,0.000000,0.000000,242.832299,121.416149,242.832299,121.416149,0.000000,0.000000,7.633600,0.000000,223.991427,132.833153,298.780861,242.832299,121.416149,243.485032,121.431691,0.000000,4.973174,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,76900,0,0,0,0,3000000,1000000,0,2000000,0,3239000,3240995,0.426133,44.591531,48.137823,0.000000,0.000000,0.006047,0.179913,3.853784,0.000000,3000000,0,18843200,0,3382400,5764800,69736000,0,3240995,223350,223350,168200,168200,0,0.000000,0.000000,0,250000,0.043959,2.760810,125000,0,0,0,0,0,0.508096,1.289346,93.493999,0.725812,2.456826,0.000000,0.772691,0.000000,0.000000,0.030560,
KernelVectorAddCB,832,1,1,576,1,1,1000000,658.454594,100.000000,100.000000,96.631943,0.001271,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250672,125016,233187,136701,0.000000,0.000000,242.705733,121.352867,242.705733,121.352867,0.000000,0.000000,6.609600,0.000000,226.383287,132.712466,300.861910,242.705733,121.352867,243.358126,121.368400,0.000000,4.970582,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,77476,0,0,0,0,3000000,1000000,0,2000000,0,3273560,3277720,0.428137,44.386267,46.923925,0.000000,0.000000,0.007084,0.957440,4.103439,0.000000,3000000,0,18916928,0,3437696,5875392,70565440,0,3277720,228534,228534,169928,169928,0,0.000000,0.000000,0,250000,0.044831,3.148877,125000,0,0,0,0,0,0.590241,1.302593,89.039096,0.757328,2.661771,0.000000,0.742867,0.000000,0.000000,0.029312,
KernelVectorAddCB,864,1,1,576,1,1,1000000,640.215535,100.000000,100.000000,96.630300,0.000651,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,234963,137014,0.000000,0.000000,245.173602,122.586801,245.173602,122.586801,0.000000,0.000000,6.296000,0.000000,230.426900,134.368864,306.180640,245.173602,122.586801,245.267749,122.602492,0.000000,5.021124,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,78052,0,0,0,0,3000000,1000000,0,2000000,0,9956632,3310275,0.413188,42.292939,47.973980,0.000000,0.000000,0.015819,1.438744,4.557430,0.000000,3000000,0,18990656,0,3492992,5985984,71394880,0,3310275,233718,233718,171656,171656,0,0.000000,0.000000,0,250000,0.045395,3.262504,125000,0,0,0,0,0,1.353956,1.354838,80.686035,0.787070,2.840787,0.000000,0.765952,0.000000,0.000000,0.030239,
KernelVectorAddCB,896,1,1,576,1,1,1000000,623.279266,100.000000,100.000000,96.628688,0.000772,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250692,125016,233439,135777,0.000000,0.000000,253.352169,126.676085,253.352169,126.676085,0.000000,0.000000,6.758400,0.000000,236.569108,137.597590,318.729190,253.352169,126.676085,254.053448,126.692299,0.000000,5.188620,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,78628,0,0,0,0,3000000,1000000,0,2000000,0,3342680,3345262,0.426023,43.196138,46.507297,0.000000,0.000000,0.008804,0.927109,5.024079,0.000000,3000000,0,19064384,0,3548288,6096576,72224320,0,3345262,238902,238902,173384,173384,0,0.000000,0.000000,0,250000,0.047827,3.862722,125000,0,0,0,0,0,0.512609,1.343799,93.252262,0.814351,3.118266,0.000000,0.782421,0.000000,0.000000,0.030016,
KernelVectorAddCB,32,1,1,704,1,1,1000000,10641.852273,100.000000,100.000000,96.686050,0.000132,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,245055,145265,0.000000,0.000000,87.800568,43.900284,87.800568,43.900284,0.000000,0.000000,2.006400,0.000000,86.063873,51.017398,88.789554,87.800568,43.900284,87.834283,43.905903,0.000000,1.798144,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63204,0,0,0,0,3000000,1000000,0,2000000,0,2417240,2417560,0.398352,52.308803,47.235254,0.000000,0.000000,0.002204,0.026210,0.017145,0.000000,3000000,0,17090112,0,2067584,3135168,50013760,0,2417560,100086,100086,127112,127112,0,0.000000,0.000000,0,250000,0.003062,0.008970,125000,0,0,0,0,0,0.491978,0.315259,84.013373,0.134264,0.316006,0.000000,0.282210,0.000000,0.000000,0.084735,
KernelVectorAddCB,64,1,1,704,1,1,1000000,5403.926136,100.000000,100.000000,96.682591,0.000130,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,244083,142741,0.000000,0.000000,150.986516,75.493258,150.986516,75.493258,0.000000,0.000000,2.550400,0.000000,147.412967,86.207865,154.387940,150.986516,75.493258,151.044494,75.502921,0.000000,3.092184,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63908,0,0,0,0,3000000,1000000,0,2000000,0,7608728,2459800,0.401283,48.760064,50.562669,0.000000,0.000000,0.000003,0.187388,0.053117,0.000000,3000000,0,17180224,0,2135168,3270336,51027520,0,2459800,106422,106422,129224,129224,0,0.000000,0.000000,0,250000,0.005654,0.029822,125000,0,0,0,0,0,0.570229,0.570303,87.103437,0.263723,0.577224,0.000000,0.477738,0.000000,0.000000,0.049184,
KernelVectorAddCB,96,1,1,704,1,1,1000000,3657.950758,100.000000,100.000000,96.679237,0.000128,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250692,125016,243463,141317,0.000000,0.000000,198.830609,99.415305,198.830609,99.415305,0.000000,0.000000,2.664000,0.000000,193.631587,112.392581,205.549493,198.830609,99.415305,199.380973,99.428030,0.000000,4.072025,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,64612,0,0,0,0,3000000,1000000,0,2000000,0,7725592,2502785,0.418617,45.321317,54.040486,0.000000,0.000000,0.000051,0.037071,0.111955,0.000000,3000000,0,17270336,0,2202752,3405504,52041280,0,2502785,112758,112758,131336,131336,0,0.000000,0.000000,0,250000,0.008396,0.062107,125000,0,0,0,0,0,0.790290,0.790391,84.865114,0.395442,0.780205,0.000000,0.134707,0.000000,0.000000,0.036703,
KernelVectorAddCB,128,1,1,704,1,1,1000000,2784.963068,100.000000,100.000000,96.675982,0.000126,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,242999,138744,0.000000,0.000000,223.057919,111.528959,223.057919,111.528959,0.000000,0.000000,2.982400,0.000000,216.811405,123.791791,233.108016,223.057919,111.528959,223.143573,111.543235,0.000000,4.568197,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,65316,0,0,0,0,3000000,1000000,0,2000000,0,7842456,2544280,0.431681,41.937500,56.760071,0.000000,0.000000,0.000218,0.044263,0.591402,0.000000,3000000,0,17360448,0,2270336,3540672,53055040,0,2544280,119094,119094,133448,133448,0,0.000000,0.000000,0,250000,0.013641,0.221225,125000,0,0,0,0,0,0.933510,0.933628,81.688594,0.511591,1.015137,0.000000,0.126931,0.000000,0.000000,0.032159,
KernelVectorAddCB,160,1,1,704,1,1,1000000,2261.170455,100.000000,100.000000,96.672823,0.000155,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250672,125016,242063,131900,0.000000,0.000000,250.111806,125.055903,250.111806,125.055903,0.000000,0.000000,0.824000,0.000000,242.171257,131.958989,264.198103,250.111806,125.055903,250.784107,125.071910,0.000000,5.122257,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,66020,0,0,0,0,3000000,1000000,0,2000000,0,7959320,2586600,0.269932,39.137616,57.615830,0.000000,0.000000,0.001027,0.327010,1.737086,0.000000,3000000,0,17450560,0,2337920,3675840,54068800,0,2586600,125430,125430,135560,135560,0,0.000000,0.000000,0,250000,0.013900,0.897598,125000,0,0,0,0,0,1.124100,1.096245,79.290696,0.609053,1.455628,0.000000,0.740614,0.000000,0.000000,0.029567,
KernelVectorAddCB,192,1,1,704,1,1,1000000,1911.975379,100.000000,100.000000,96.669756,0.000183,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,247555,116984,0.000000,0.000000,267.881228,133.940614,267.881228,133.940614,0.000000,0.000000,3.793600,0.000000,265.261350,125.351270,285.985713,267.881228,133.940614,267.984094,133.957758,0.000000,5.486173,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,66724,0,0,0,0,3000000,1000000,0,2000000,0,2628440,2628920,0.451048,36.654574,59.034193,0.000000,0.000000,0.002153,0.054092,2.087837,0.000000,3000000,0,17540672,0,2405504,3811008,55082560,0,2628920,131766,131766,137672,137672,0,0.000000,0.000000,0,250000,0.014593,1.701510,125000,0,0,0,0,0,0.594990,1.219634,76.395107,0.707562,1.938742,0.000000,0.810766,0.000000,0.000000,0.027104,
KernelVectorAddCB,224,1,1,704,1,1,1000000,1662.550325,100.000000,100.000000,96.666776,0.000210,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,249763,119184,0.000000,0.000000,275.355924,137.677962,275.355924,137.677962,0.000000,0.000000,1.342400,0.000000,275.094887,131.272082,297.067188,275.355924,137.677962,275.461661,137.695585,0.000000,5.639254,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,67428,0,0,0,0,3000000,1000000,0,2000000,0,2670680,2671240,0.246713,33.788073,60.506392,0.000000,0.000000,0.004918,0.378043,2.924801,0.000000,3000000,0,17630784,0,2473088,3946176,56096320,0,2671240,138102,138102,139784,139784,0,0.000000,0.000000,0,250000,0.014527,2.136533,125000,0,0,0,0,0,0.510461,1.260571,78.779894,0.786133,2.415497,0.000000,0.845005,0.000000,0.000000,0.026912,
